# wavelength calibrated_flux
4162.87549170857 1.4581021023234987e-18
4164.927117098821 1.6566884039597988e-18
4166.978742489072 2.455974683944318e-18
4169.0303678793225 1.0125982436915689e-18
4171.081993269574 1.7533536160525763e-18
4173.133618659825 1.0539446826657603e-18
4175.185244050075 9.637221063797872e-19
4177.236869440327 -1.369412753594371e-20
4179.288494830577 1.314645131912548e-18
4181.340120220828 5.794263605721378e-19
4183.391745611079 1.9735922291727848e-18
4185.44337100133 3.0577449705907065e-18
4187.494996391581 1.034392919024421e-18
4189.546621781832 1.2008109757096543e-18
4191.598247172083 8.682247767029168e-19
4193.649872562333 3.2283917938382958e-18
4195.701497952584 3.3854833564196132e-18
4197.753123342835 1.407324116052066e-18
4199.804748733086 8.522859499121136e-19
4201.8563741233365 2.932616959041502e-19
4203.907999513588 1.7110546418230567e-18
4205.959624903839 1.366390350859883e-18
4208.011250294089 2.0252346600185951e-19
4210.062875684341 2.5158577369925257e-18
4212.114501074591 3.184289478272316e-18
4214.166126464842 3.958711101781843e-18
4216.217751855093 3.128968125459074e-18
4218.269377245344 2.330798893732972e-18
4220.321002635595 2.7570956069839844e-18
4222.372628025846 3.511772521771849e-18
4224.424253416097 4.674540726786963e-18
4226.475878806347 3.956410618778914e-18
4228.527504196599 3.780682498879011e-18
4230.579129586849 4.5487259456947374e-18
4232.6307549771 1.4771594166062582e-18
4234.6823803673515 1.8780369116099074e-18
4236.734005757602 3.0143738518219903e-18
4238.785631147853 3.698687339619741e-18
4240.837256538104 3.7203615661370246e-18
4242.888881928355 3.579725057286055e-18
4244.940507318605 2.9283484772219656e-18
4246.992132708857 3.974952456804784e-18
4249.043758099107 5.179734937183912e-18
4251.095383489358 4.126586012781784e-18
4253.147008879609 3.806734773699683e-18
4255.19863426986 2.8096865732058107e-18
4257.250259660111 3.579538500329987e-18
4259.301885050361 2.7828497844063794e-18
4261.353510440613 3.283980815151429e-18
4263.405135830863 4.379592518907724e-18
4265.456761221114 1.3058991293918739e-18
4267.5083866113655 1.7943095194514835e-18
4269.560012001616 4.020903502796202e-18
4271.611637391867 2.635518064709257e-18
4273.663262782118 2.5020860348262987e-18
4275.714888172369 2.0305480946291216e-18
4277.766513562619 5.408513570592029e-18
4279.818138952871 5.263192074454846e-18
4281.8697643431215 3.9606910444254405e-18
4283.921389733372 3.0446812620662307e-18
4285.973015123624 2.82012862637374e-18
4288.024640513874 4.323214138590788e-18
4290.076265904125 3.716784354831903e-18
4292.127891294376 5.504063835426544e-18
4294.179516684627 3.634597921266046e-18
4296.231142074877 5.489626050597493e-18
4298.282767465129 6.739944768531476e-18
4300.3343928553795 4.069823569912289e-18
4302.38601824563 2.465923694255942e-18
4304.437643635882 6.796433629471625e-19
4306.489269026132 1.424216993127747e-18
4308.540894416383 7.849221188953028e-19
4310.592519806634 2.071745192393135e-18
4312.644145196885 2.873934001664137e-18
4314.6957705871355 2.4676792073721812e-18
4316.747395977387 2.5807104508086322e-18
4318.799021367638 3.623933438036096e-18
4320.850646757888 6.224528630025319e-18
4322.90227214814 7.975641809527666e-18
4324.95389753839 5.479736753264677e-18
4327.005522928641 4.96271012965199e-18
4329.057148318892 6.90104184034614e-18
4331.108773709143 8.5232751961208e-18
4333.1603990993935 7.592711137593865e-18
4335.212024489645 8.580642213501452e-18
4337.263649879896 7.68440909091605e-18
4339.315275270146 8.456725289204749e-18
4341.366900660398 8.157044920319428e-18
4343.418526050648 7.055900797803717e-18
4345.470151440899 1.004768514484946e-17
4347.52177683115 9.343653520671156e-18
4349.573402221401 1.1735905677045565e-17
4351.625027611652 1.0724250410003956e-17
4353.676653001903 1.0772894925978208e-17
4355.728278392154 1.0650789808932093e-17
4357.779903782404 6.242961578242743e-18
4359.831529172656 5.602375199557515e-18
4361.883154562906 4.155976285155079e-18
4363.934779953157 4.5654014475336e-18
4365.9864053434085 5.012572780332984e-18
4368.038030733659 4.995977864934468e-18
4370.08965612391 9.935329295999582e-18
4372.141281514161 1.1843351671295808e-17
4374.192906904412 1.7931677634231286e-17
4376.244532294662 2.2366595307870746e-17
4378.296157684914 2.8318430443982075e-17
4380.347783075164 2.733782347292591e-17
4382.399408465415 2.852190855569432e-17
4384.451033855666 2.266619491037562e-17
4386.502659245917 2.065092779892764e-17
4388.554284636168 1.7526214547416813e-17
4390.605910026418 1.72760999307552e-17
4392.65753541667 1.458697212019452e-17
4394.70916080692 1.4034313474871506e-17
4396.760786197171 1.5188855164501664e-17
4398.8124115874225 1.5761551731907673e-17
4400.864036977673 1.3506341536915935e-17
4402.915662367924 1.2019270556520074e-17
4404.967287758175 1.3746979975505889e-17
4407.018913148426 9.442603266783307e-18
4409.070538538676 1.1716837371327537e-17
4411.122163928928 1.3532051049588152e-17
4413.1737893191785 1.2016058908944259e-17
4415.225414709429 1.2961823895449145e-17
4417.277040099681 1.3237255539429933e-17
4419.328665489931 8.623093897424211e-18
4421.380290880182 1.0878893046019893e-17
4423.431916270433 1.3198719443403413e-17
4425.483541660684 1.1398216092293228e-17
4427.535167050934 1.1842193427635502e-17
4429.586792441186 1.588256738613659e-17
4431.6384178314365 1.3392447095301515e-17
4433.690043221687 1.2771598234636896e-17
4435.741668611939 1.2894353717877099e-17
4437.793294002189 1.6420030447338372e-17
4439.84491939244 1.3320146840933927e-17
4441.89654478269 1.4695407649171728e-17
4443.948170172942 1.4930653412467055e-17
4445.9997955631925 1.5595945473699554e-17
4448.051420953443 1.2702792342864514e-17
4450.103046343695 1.5843593904591055e-17
4452.154671733945 1.709342470990448e-17
4454.206297124196 1.725399876885486e-17
4456.257922514447 1.598785844328097e-17
4458.309547904698 1.5306769639005523e-17
4460.3611732949485 1.70015538551441e-17
4462.4127986852 1.658138485607103e-17
4464.464424075451 1.6580865476908083e-17
4466.516049465701 1.5871571860455892e-17
4468.567674855953 1.549587050242556e-17
4470.619300246203 1.5797737909589126e-17
4472.670925636454 1.539559429146976e-17
4474.722551026705 1.4382261067549056e-17
4476.774176416956 1.478860639716359e-17
4478.8258018072065 1.5884124115172303e-17
4480.877427197458 1.2417447708893627e-17
4482.929052587709 1.259902159504364e-17
4484.980677977959 1.1702453660552934e-17
4487.032303368211 1.1478095616780649e-17
4489.083928758461 1.0561343091572208e-17
4491.135554148712 9.18484090371388e-18
4493.187179538963 9.710135060568921e-18
4495.238804929214 7.778494168854172e-18
4497.290430319465 9.62330824085153e-18
4499.342055709716 8.763032348209359e-18
4501.393681099967 8.044345225171496e-18
4503.445306490217 9.203608934728288e-18
4505.496931880469 1.0151297326273965e-17
4507.548557270719 1.109979116378902e-17
4509.60018266097 9.70309835215282e-18
4511.651808051221 1.2519837430968167e-17
4513.703433441472 1.0817362282045733e-17
4515.755058831723 1.066368305910058e-17
4517.806684221974 1.091903701386651e-17
4519.858309612225 1.0995650503831979e-17
4521.909935002475 1.104885463916589e-17
4523.961560392727 8.615797814000263e-18
4526.013185782977 7.464605000809999e-18
4528.064811173228 1.036255701148545e-17
4530.1164365634795 9.143600723978926e-18
4532.16806195373 9.171489487308062e-18
4534.219687343981 1.0340943212746185e-17
4536.271312734232 9.744487672458713e-18
4538.322938124483 9.474243840120809e-18
4540.374563514733 7.743423761738135e-18
4542.426188904985 1.018570258341024e-17
4544.4778142952355 1.1407538815813577e-17
4546.529439685486 9.418091148831026e-18
4548.581065075738 9.956665010953864e-18
4550.632690465988 9.685162665877183e-18
4552.684315856239 1.0237227339235251e-17
4554.73594124649 8.130312953968728e-18
4556.787566636741 9.729102798194126e-18
4558.839192026991 8.532578495597243e-18
4560.890817417243 8.070544656324225e-18
4562.9424428074935 1.0294590411061782e-17
4564.994068197744 9.88951871215583e-18
4567.045693587996 7.127292136595506e-18
4569.097318978246 9.289732214900653e-18
4571.148944368497 9.796275579772543e-18
4573.200569758747 8.89043433116259e-18
4575.252195148999 8.935507056323973e-18
4577.3038205392495 8.25656475929763e-18
4579.3554459295 8.896020727950108e-18
4581.407071319752 1.086624841466098e-17
4583.458696710002 9.638288082376122e-18
4585.510322100253 9.024609470467368e-18
4587.561947490504 1.0359709531649016e-17
4589.613572880755 7.778443754065455e-18
4591.6651982710055 9.859722775889017e-18
4593.716823661257 8.357730365627382e-18
4595.768449051508 7.537893238036181e-18
4597.820074441758 8.192984837025508e-18
4599.87169983201 8.526212502952655e-18
4601.92332522226 9.701782496311818e-18
4603.974950612511 1.016942213827881e-17
4606.026576002762 9.105115785705067e-18
4608.078201393013 8.15984647846358e-18
4610.1298267832635 8.521895474955242e-18
4612.181452173515 7.418721384803876e-18
4614.233077563766 9.027863954559755e-18
4616.284702954016 8.561558275746107e-18
4618.336328344268 9.226191417635946e-18
4620.387953734518 9.79387749372344e-18
4622.439579124769 1.1122607423302274e-17
4624.4912045150195 8.862291718950139e-18
4626.542829905271 9.182646942610707e-18
4628.594455295522 1.0398454919443926e-17
4630.646080685772 9.627429159232019e-18
4632.697706076024 1.0343215604057288e-17
4634.749331466274 1.1123651951969881e-17
4636.800956856525 9.216992917353229e-18
4638.852582246776 1.071029011454621e-17
4640.904207637027 9.38676254518561e-18
4642.955833027278 9.028337296561043e-18
4645.007458417529 9.137980521773749e-18
4647.05908380778 8.38000136991089e-18
4649.11070919803 9.470282482940137e-18
4651.162334588282 9.161111759827655e-18
4653.213959978532 1.0439062052366854e-17
4655.265585368783 1.1926997897287377e-17
4657.317210759034 9.320589461023108e-18
4659.368836149285 8.19702469907859e-18
4661.420461539536 9.553668720175446e-18
4663.472086929787 1.0006386074093876e-17
4665.523712320038 9.62424020856067e-18
4667.575337710288 1.1600966794281811e-17
4669.62696310054 7.812299756232549e-18
4671.67858849079 8.193957317513999e-18
4673.730213881041 9.38823882031665e-18
4675.7818392712925 9.206981613574295e-18
4677.833464661543 1.0030472945809937e-17
4679.885090051794 1.1303356798512844e-17
4681.936715442045 1.0334844092445437e-17
4683.988340832296 9.981882387686783e-18
4686.039966222546 9.542144048247241e-18
4688.091591612798 7.543511729731151e-18
4690.143217003048 9.299636078298716e-18
4692.194842393299 9.414940875641757e-18
4694.2464677835505 9.705522707467012e-18
4696.298093173801 8.413967058625271e-18
4698.349718564052 9.309949011563256e-18
4700.401343954303 9.796653703947008e-18
4702.452969344554 1.0547064047433674e-17
4704.504594734804 1.0099536854243988e-17
4706.556220125056 1.0089102610488439e-17
4708.6078455153065 1.1104298509257383e-17
4710.659470905557 9.49905351405001e-18
4712.711096295809 8.992178959765282e-18
4714.762721686059 1.0872539224022485e-17
4716.81434707631 9.876556619188818e-18
4718.865972466561 1.1160823645185394e-17
4720.917597856812 1.077634081552987e-17
4722.9692232470625 1.1194740281061822e-17
4725.020848637314 8.87448887716101e-18
4727.072474027565 1.0230308821911745e-17
4729.124099417815 7.822712187615813e-18
4731.175724808067 1.022406535989489e-17
4733.227350198317 1.0692785967119225e-17
4735.278975588568 1.0463669986731156e-17
4737.330600978819 1.0750545584317811e-17
4739.38222636907 1.0112632361343453e-17
4741.4338517593205 1.1587389673107788e-17
4743.485477149572 1.0076287719331976e-17
4745.537102539823 9.81770104199211e-18
4747.588727930073 1.077057037962968e-17
4749.640353320325 1.0629215899041899e-17
4751.691978710575 9.849779861151472e-18
4753.743604100826 9.218452543813503e-18
4755.795229491077 8.31357208132617e-18
4757.846854881328 9.992888277413405e-18
4759.898480271579 1.0767030555752085e-17
4761.95010566183 9.477233662813393e-18
4764.001731052081 1.0318977593036685e-17
4766.053356442331 1.0188203288106573e-17
4768.104981832583 1.1734738864785558e-17
4770.156607222833 8.909906488475982e-18
4772.208232613084 8.839995573058457e-18
4774.2598580033355 1.016324876737488e-17
4776.311483393586 1.0278630390643661e-17
4778.363108783837 9.881066780008729e-18
4780.414734174088 1.1903739931022796e-17
4782.466359564339 1.058513988210824e-17
4784.517984954589 1.1491914948113283e-17
4786.56961034484 1.1553283655732006e-17
4788.621235735091 1.147580545908397e-17
4790.672861125342 1.17738856346595e-17
4792.724486515593 1.1831773984512413e-17
4794.776111905844 1.009636778273531e-17
4796.827737296095 9.422427506242426e-18
4798.879362686345 9.647748885619108e-18
4800.930988076597 1.1178427333920468e-17
4802.982613466847 1.0855097237500271e-17
4805.034238857098 1.066590449408328e-17
4807.085864247349 1.1186373858688463e-17
4809.1374896376 1.1347902444170824e-17
4811.189115027851 1.0355718964651116e-17
4813.240740418101 1.0689962434531535e-17
4815.292365808353 1.1994556923109309e-17
4817.343991198603 1.2296080168347633e-17
4819.395616588854 1.2784781282347252e-17
4821.4472419791055 1.1924083207803142e-17
4823.498867369356 1.130336337870173e-17
4825.550492759607 1.1622839651643952e-17
4827.602118149858 1.2692487626473869e-17
4829.653743540109 9.986921708709236e-18
4831.705368930359 1.1705711868140788e-17
4833.756994320611 1.2570309625113645e-17
4835.808619710861 1.1637481017798417e-17
4837.860245101112 1.118014956314625e-17
4839.9118704913635 1.0052839115981512e-17
4841.963495881614 1.137967623363687e-17
4844.015121271865 1.0421476157834814e-17
4846.066746662116 1.0018099107718345e-17
4848.118372052367 1.0456847040994802e-17
4850.169997442617 9.729901731705431e-18
4852.221622832869 1.087662612291995e-17
4854.2732482231195 1.2005092674259179e-17
4856.32487361337 1.0513486213213755e-17
4858.376499003622 9.56559388407242e-18
4860.428124393872 1.0550681357865396e-17
4862.479749784123 1.2372000796323286e-17
4864.531375174374 1.1765724548531797e-17
4866.583000564625 1.1002333209396482e-17
4868.634625954875 1.1360506037761227e-17
4870.686251345127 1.2422882671350388e-17
4872.7378767353775 1.2071474728879493e-17
4874.789502125628 9.701182743802314e-18
4876.84112751588 1.242121753713598e-17
4878.89275290613 1.166165974901272e-17
4880.944378296381 9.651542705175947e-18
4882.996003686632 1.0055086119214056e-17
4885.047629076883 1.2039537502942158e-17
4887.0992544671335 1.1889260947193999e-17
4889.150879857385 1.1198950626699274e-17
4891.202505247636 1.0969712570552896e-17
4893.254130637886 1.101995293118496e-17
4895.305756028138 1.3253764647093003e-17
4897.357381418388 1.1573342371247565e-17
4899.409006808639 1.1777265028107328e-17
4901.46063219889 1.1686038381300611e-17
4903.512257589141 1.1458761605140333e-17
4905.563882979392 1.2082394235627256e-17
4907.615508369643 1.0413199973687801e-17
4909.667133759894 1.302497925878711e-17
4911.718759150144 1.1359364620066421e-17
4913.770384540396 1.1782988453584199e-17
4915.822009930646 1.2455054592576923e-17
4917.873635320897 1.1922899073872378e-17
4919.925260711148 1.0488188033698311e-17
4921.976886101399 8.893559175356131e-18
4924.02851149165 5.6812817773962595e-18
4926.080136881901 4.8325340032833044e-18
4928.131762272152 7.950964503447273e-18
4930.183387662402 1.240958593617176e-17
4932.235013052654 1.1013130445017561e-17
4934.286638442904 1.167716604124564e-17
4936.338263833155 9.897239540326945e-18
4938.3898892234065 1.2883476183824196e-17
4940.441514613657 1.340042299679368e-17
4942.493140003908 1.3257547209621205e-17
4944.544765394159 1.3621968266484843e-17
4946.59639078441 1.2643920113208113e-17
4948.64801617466 1.2419501573444882e-17
4950.699641564912 1.1543668226007233e-17
4952.7512669551625 1.227600089666069e-17
4954.802892345413 1.4215928130815935e-17
4956.854517735665 1.1474070196495793e-17
4958.906143125915 1.1943506910805902e-17
4960.957768516166 1.2670457986176104e-17
4963.009393906417 1.2239458336374448e-17
4965.061019296668 1.252057456074843e-17
4967.112644686918 1.1088103732696604e-17
4969.16427007717 1.2338393519968484e-17
4971.2158954674205 1.3403220215008726e-17
4973.267520857671 1.2336010549061206e-17
4975.319146247922 1.3701581782958047e-17
4977.370771638173 1.3560447091429998e-17
4979.422397028424 1.38865402572714e-17
4981.474022418674 1.4077326798555227e-17
4983.525647808926 1.4259765195262748e-17
4985.5772731991765 1.3246754269133164e-17
4987.628898589427 1.3851654394699742e-17
4989.680523979679 1.4297331535848213e-17
4991.732149369929 1.3988534772553546e-17
4993.78377476018 1.2364072583819638e-17
4995.83540015043 1.1225349003253745e-17
4997.887025540682 1.2363897215568629e-17
4999.938650930932 1.2118113614531272e-17
5001.990276321183 1.3790442543746904e-17
5004.041901711435 1.402673939682691e-17
5006.093527101685 1.3179965181334465e-17
5008.145152491936 1.5083592076338652e-17
5010.196777882187 1.478466822325514e-17
5012.248403272438 1.584740992325638e-17
5014.300028662688 1.465640518418307e-17
5016.35165405294 1.4335896011806835e-17
5018.4032794431905 1.598195045574135e-17
5020.454904833441 1.6214236945088298e-17
5022.506530223693 1.5153878458688103e-17
5024.558155613943 1.2815439149630763e-17
5026.609781004194 1.0850778256793348e-17
5028.661406394445 1.1856499702526335e-17
5030.713031784696 1.5053059168832047e-17
5032.7646571749465 1.32297191529686e-17
5034.816282565198 1.1330562722932418e-17
5036.867907955449 1.1774369250427044e-17
5038.919533345699 1.3959529108245315e-17
5040.971158735951 1.483774403110094e-17
