7789.6562 1.433751e-18 9.278439e-19
7787.6104 -5.9222927e-18 1.2920835e-18
7785.564 2.979967e-17 1.3859696e-18
7783.518 1.4055393e-18 1.1637964e-18
7781.4717 -2.4527566e-17 9.150082e-19
7779.426 -6.002536e-18 8.659739e-19
7777.3794 1.1804163e-18 9.043189e-19
7775.3335 -6.3098388e-18 9.140235e-19
7773.2876 -1.5560258e-18 9.876263e-19
7771.241 1.5425884e-17 1.0574319e-18
7769.1953 8.1553143e-19 9.81605e-19
7767.149 -8.629365e-18 9.054425e-19
7765.103 5.8934443e-18 8.972317e-19
7763.0566 -9.979019e-19 8.2972275e-19
7761.0107 -2.0493866e-17 7.7633915e-19
7758.965 9.42143e-18 9.482401e-19
7756.9185 4.9741133e-18 1.0120134e-18
7754.8726 -4.1999498e-20 1.0163927e-18
7752.826 -2.916822e-17 1.0825673e-18
7750.7803 6.0832206e-19 1.3455564e-18
7748.734 4.6152235e-17 1.5737877e-18
7746.688 -5.1861325e-18 1.5174667e-18
7744.642 -9.555844e-19 1.5149106e-18
7742.5957 3.2233948e-17 1.5254525e-18
7740.55 8.250832e-18 1.2787649e-18
7738.5034 -3.031285e-17 8.585829e-19
7736.4575 -2.1502183e-17 6.6775665e-19
7734.411 2.3305148e-18 7.0797975e-19
7732.365 1.0453111e-18 7.1695647e-19
7730.3193 6.879785e-19 7.2432225e-19
7728.273 -5.869651e-18 7.2881426e-19
7726.227 2.3014355e-18 8.2123613e-19
7724.1807 5.34915e-18 8.92041e-19
7722.135 1.5291308e-18 9.069396e-19
7720.0884 -1.6859493e-17 9.401992e-19
7718.0425 -1.435449e-17 1.1143572e-18
7715.9966 2.1247082e-17 1.384853e-18
7713.95 -1.15179085e-17 1.4937613e-18
7711.9043 1.7150417e-17 1.6630123e-18
7709.858 3.1927137e-17 1.7300275e-18
7707.812 1.1717866e-17 1.6102873e-18
7705.7656 -1.0102933e-20 1.4075292e-18
7703.7197 -4.719531e-18 1.1529271e-18
7701.674 -1.775869e-17 8.565908e-19
7699.6274 -1.3047747e-17 6.902037e-19
7697.5815 -2.1395777e-18 6.80886e-19
7695.535 -4.6616337e-19 6.974095e-19
7693.4893 -4.7455357e-19 7.120373e-19
7691.443 6.505291e-19 7.1899935e-19
7689.397 -9.125211e-19 7.0741205e-19
7687.351 -1.7436128e-18 7.0015043e-19
7685.3047 1.1626347e-18 7.1006306e-19
7683.259 -2.803854e-19 7.009513e-19
7681.2124 -7.3839363e-19 6.9090974e-19
7679.1665 5.6984297e-19 6.787313e-19
7677.12 -3.3708052e-19 6.5351683e-19
7675.074 -8.610383e-19 6.288324e-19
7673.0283 -1.6202641e-20 6.116379e-19
7670.982 -1.4277797e-18 5.9360895e-19
7668.936 -5.9856004e-19 5.890637e-19
7666.8896 -9.078765e-19 5.8461026e-19
7664.8438 -3.3771867e-18 5.9841e-19
7662.7974 1.0218653e-18 6.5569723e-19
7660.7515 2.6154917e-18 6.855683e-19
7658.705 -2.4429501e-18 6.677242e-19
7656.659 -6.6075084e-19 6.7693835e-19
7654.6133 3.48697e-18 6.935923e-19
7652.567 -2.7296958e-19 6.53106e-19
7650.521 -1.5438855e-18 6.176662e-19
7648.4746 -7.975573e-19 6.035743e-19
7646.4287 4.7238336e-19 6.008032e-19
7644.3823 2.9647154e-19 5.838635e-19
7642.3364 -1.7735426e-18 5.511434e-19
7640.2905 -1.0218581e-18 5.4060234e-19
7638.244 2.7143167e-19 5.382783e-19
7636.198 -6.377286e-19 5.274464e-19
7634.152 -2.7118804e-19 5.2153986e-19
7632.106 -2.3515055e-18 5.222793e-19
7630.0596 -1.6252449e-18 5.576878e-19
7628.0137 2.048843e-18 6.0662386e-19
7625.968 -6.189823e-19 6.1220857e-19
7623.9214 -1.0051469e-18 6.24346e-19
7621.8755 6.636539e-19 6.5346907e-19
7619.829 1.3787077e-18 6.6933537e-19
7617.783 3.700363e-19 6.6757896e-19
7615.737 1.1032406e-18 6.6634486e-19
7613.691 1.7242833e-18 6.543391e-19
7611.645 7.781583e-19 6.180078e-19
7609.5986 1.9546979e-18 5.651682e-19
7607.5527 -3.2665896e-18 4.6973865e-19
7605.5063 -1.8028743e-18 4.3019989e-19
7603.4604 -1.8352234e-18 4.0750143e-19
7601.414 -1.4665167e-18 4.306811e-19
7599.368 9.83017e-19 4.8861864e-19
7597.3223 2.9670152e-19 5.158539e-19
7595.276 -1.1392495e-18 5.3385425e-19
7593.23 -1.6266494e-19 5.6680127e-19
7591.1836 1.8837297e-18 5.9464355e-19
7589.1377 -2.3861735e-18 6.093643e-19
7587.0913 -2.3045965e-19 6.5965617e-19
7585.0454 3.4629947e-18 7.071869e-19
7582.9995 1.8457605e-19 7.092552e-19
7580.953 9.09524e-19 7.11367e-19
7578.907 3.3041016e-18 7.0569947e-19
7576.861 -8.20449e-18 6.4608994e-19
7574.815 -6.8934043e-18 7.243586e-19
7572.7686 4.914941e-18 8.709187e-19
7570.7227 6.333425e-18 9.431319e-19
7568.677 -2.5412278e-19 9.451021e-19
7566.6304 4.540073e-18 9.49312e-19
7564.5845 1.039583e-17 9.101479e-19
7562.538 -1.0790579e-17 7.3525417e-19
7560.492 -6.534556e-18 6.822695e-19
7558.446 9.337974e-19 7.0044527e-19
7556.4 3.242409e-19 7.059533e-19
7554.354 -5.4215123e-19 7.051463e-19
7552.3076 1.5559137e-18 7.112404e-19
7550.2617 3.0286573e-18 6.95182e-19
7548.2153 -3.128452e-18 6.364257e-19
7546.1694 -1.46842e-18 6.2004104e-19
7544.123 -9.04739e-19 6.2082056e-19
7542.077 -4.2926688e-19 6.3211157e-19
