# Extracted 1D spectrum from 1d_std_ALHh050097.dat
# Wavelength Flux Variance
2748.35710778283 0.0 7115.261183866381
2751.6490989193753 148.94951700124764 7242.0672964717305
2754.94109005592 -6.070007101301826 7102.530236233789
2758.2330811924653 6.355258913502402 7082.502710066486
2761.5250723290105 2.939832154401638 7066.797579390115
2764.8170634655553 -9.211298352570152 7052.827320899621
2768.1090546021005 -6.913897992753348 7020.730328066112
2771.4010457386453 55.66684691580668 7076.5476848874505
2774.6930368751905 7.466913330406182 7013.261951892029
2777.9850280117357 -46.77311834888014 7013.558405714495
2781.2770191482805 -44.58570171161144 7033.9054976337975
2784.5690102848257 0.059694879163656234 6994.205325055181
2787.861001421371 -16.383539405950156 6974.415585348582
2791.1529925579157 -2.756484129564191 6949.5252045019815
2794.444983694461 2.409745574982721 6956.088630006478
2797.7369748310057 1.6457070581916549 6915.209861509529
2801.028965967551 8.068324301044319 6960.066238448182
2804.320957104096 12.95374686257189 6890.610445932
2807.612948240641 -59.288561980598615 6919.48537178198
2810.904939377186 -11.749235299559295 6937.137297580104
2814.1969305137313 399.2829534288546 7314.453797339873
2817.488921650276 4.790446218504162 7016.099607840848
2820.7809127868213 18.227607888073543 7022.127518328873
2824.0729039233665 23.697534496848515 7098.609954242279
2827.3648950599113 -108.77321523390029 6991.788321354831
2830.6568861964565 -120.09258806587832 7055.393861403151
2833.9488773330013 98.43789131341205 6894.0692852606135
2837.2408684695465 3.1318516304659383 7020.849579009262
2840.5328596060917 117.53094680958905 7053.604349882657
2843.8248507426365 42.19979076133868 6907.641227749914
2847.1168418791817 -31.2244922757214 6996.090440296101
2850.408833015727 8.198124962308079 6972.551810188781
2853.7008241522717 31.14751415254767 7041.409743315997
2856.992815288817 58.153719031949564 6924.519056122606
2860.2848064253617 137.3971048926146 6954.984542572898
2863.576797561907 -29.756096995340386 6852.3325659550355
2866.868788698452 -32.27231705714003 6846.811123738391
2870.160779834997 105.05771014321566 6901.604588605767
2873.452770971542 -105.83491694144031 6982.33298155554
2876.7447621080873 8.081456398748808 6921.745838210327
2880.036753244632 76.91663442528758 6733.8686648454
2883.3287443811773 62.93711882130561 6886.157731298015
2886.620735517722 55.74373672238468 6838.010637419932
2889.9127266542673 50.982436752588264 6746.968919980917
2893.2047177908125 54.169751666498684 6866.59227770576
2896.4967089273573 -25.237848161830527 6830.877264683844
2899.7887000639025 57.617810220926586 6763.209021148828
2903.0806912004477 -9.126170730917407 6750.429232279894
2906.3726823369925 -59.834429975977415 6769.091127507965
2909.6646734735377 135.319363979796 6794.053903993067
2912.956664610083 -7.269789007423727 6592.326602803316
2916.2486557466277 -39.96082181603083 6803.801785020604
2919.540646883173 21.81818244512675 6703.112248240523
2922.8326380197177 55.566580834957726 6626.965807209798
2926.124629156263 0.9060032322447151 6777.520609433939
2929.416620292808 -159.44531676709593 6666.34753475803
2932.708611429353 26.534604712321197 6579.767407080147
2936.000602565898 -125.8909373697247 6708.860841728937
2939.2925937024434 -36.86176746305643 6609.876171674932
2942.584584838988 2.8410695180764316 6676.512192364388
2945.8765759755333 72.76736293927313 6598.456656453961
2949.1685671120786 122.28625398941861 6639.170145644533
2952.4605582486233 2.441893335374313 6648.067798487815
2955.7525493851685 -134.9978415262184 6727.4142250322975
2959.0445405217133 54.85910579499933 6574.927933743873
2962.3365316582585 137.03294984964958 6553.758527470164
2965.6285227948038 -57.537697170776845 6632.989329984979
2968.9205139313485 75.4665834380882 6516.02074667507
2972.2125050678937 -61.025575519794614 6493.903785026117
2975.5044962044385 140.1606596607689 6586.124389665858
2978.7964873409837 116.09417601650573 6522.526006224229
2982.088478477529 -23.310485388033072 6477.648348478868
2985.3804696140737 105.96886411093399 6474.029377073003
2988.672460750619 -45.62232836518651 6558.0996931192085
2991.964451887164 36.83511330347135 6417.157004988171
2995.256443023709 94.8973863521725 6494.572500059721
2998.548434160254 -161.06942675047733 6480.129791618795
3001.8404252967994 41.39313289660173 6562.093761225787
3005.132416433344 -77.59815257562317 6358.490363516232
3008.4244075698894 -27.354369908882898 6452.484671675931
3011.716398706434 -98.83977210903596 6441.706958282555
3015.0083898429793 -4.749567084005206 6377.799377983434
3018.3003809795246 -6.498733395479013 6435.653225454077
3021.5923721160693 -26.528759035528196 6406.004572455981
3024.8843632526145 85.75785371001152 6431.950902383977
3028.1763543891598 -32.08308144553368 6401.0252835415395
3031.4683455257045 20.676049225998437 6361.767551894324
3034.7603366622498 -35.50744313477218 6427.235936197776
3038.052327798795 -25.44943850150279 6404.747308894099
3041.3443189353397 6.077969180893339 6392.53645782317
3044.636310071885 81.87141616923098 6337.291353557843
3047.9283012084297 119.34269633571807 6341.609598537125
3051.220292344975 34.18701917201143 6338.523794631476
3054.51228348152 -78.92601804693784 6392.8827666297
3057.804274618065 -60.27362229313314 6378.0706376164335
3061.09626575461 -10.457610742490463 6254.858263282708
3064.388256891155 118.97536148243556 6321.784086994479
3067.6802480277 139.71655324780977 6328.684486214209
3070.9722391642454 -40.83494244456525 6217.734103991572
3074.2642303007906 -48.416854623194446 6265.487680878454
3077.5562214373354 135.8520405919842 6325.653101610423
3080.8482125738806 68.32486134147848 6252.484214072297
3084.1402037104253 42.09813526750591 6235.679709968245
3087.4321948469706 8.687370442020246 6307.942369136534
3090.724185983516 -86.0422173097889 6200.82529378433
3094.0161771200605 -8.966556215919065 6195.063933714269
3097.3081682566058 -35.82112060111444 6160.672428372242
3100.6001593931505 -38.26423894463799 6337.740788215621
3103.8921505296958 2.559266949028352 6158.221759603008
