# wavelength calibrated_flux
2746.3330997111543 -1105559782.427208 3.796232347686967e+17
2749.6272540793843 -127993756.15657166 nan
2752.9214084476143 -217583731.71033934 1.1278792862599027e+20
2756.2155628158444 -1246068940.0122254 4.8717583439051465e+19
2759.5097171840744 12238391.320937473 3.192680035489273e+18
2762.8038715523044 -4617914.46071822 3.554101071943383e+17
2766.098025920535 57896812.97319886 1.5928877987002957e+18
2769.392180288765 -136191886.30491403 nan
2772.686334656995 -68139024.29617621 1.4412073140509784e+16
2775.980489025225 -26657252.635616545 nan
2779.274643393455 -5666429.435366249 7805305540419034.0
2782.568797761685 -443238.9084656369 3392119524143876.5
2785.862952129915 -446198.11711023835 nan
2789.157106498145 -242718.92923288982 nan
2792.451260866375 -197992.28542425946 81041080324924.19
2795.745415234605 -1899699.900331771 124576481226387.88
2799.039569602835 -487552.6416536245 nan
2802.333723971065 -45264.800186306195 6712501876997.241
2805.6278783392954 -77736.93371056089 21377719834598.12
2808.9220327075254 -12717.886891284828 235264361525.74414
2812.2161870757554 -1104103.9160611914 1941432042949.0054
2815.5103414439855 -1129285.4758622188 1290824639234.9607
2818.8044958122155 116314.33045387348 133126743647.60231
2822.0986501804455 2835.029339318964 94548334809.20253
2825.3928045486755 -3782.830821258553 nan
2828.6869589169055 17277.79543828947 nan
2831.9811132851355 -58457.47975238064 5644384891.844589
2835.2752676533655 -3589.1368815855617 5189452093.450785
2838.5694220215955 -182.2393830299741 64554054.63715969
2841.863576389826 -223.3227233020252 687380588.2422347
2845.157730758056 -8909.643011648579 nan
2848.451885126286 332.4677848274429 nan
2851.746039494516 47.14040569776367 9190230.197794328
2855.040193862746 -61.88016448849155 nan
2858.334348230976 -15.9362807302231 8525248.74278598
2861.628502599206 -4.386332005323549 4276186.251344744
2864.922656967436 -0.46723378368306223 4333969.349551714
2868.216811335666 -7.048815869716907 253486.54452444133
2871.510965703896 -10.347998534729879 14286.667522419966
2874.805120072126 -8.6996511239778 nan
2878.0992744403566 25.594741827289784 88058.52682386395
2881.3934288085866 -113.09724020610894 65735.68243316561
2884.6875831768166 -8.721822812265618 nan
2887.9817375450466 0.7993801383916157 23797.773017752417
2891.2758919132766 -2.2116924813902243 5376.099844317477
2894.5700462815066 -2.900666236675497 446.776604565179
2897.8642006497366 -0.14111307118690697 100.96249439451705
2901.1583550179666 0.005376175073607374 246.21114428119336
2904.4525093861967 0.029620477216529047 7.410870815757429
2907.7466637544267 0.004037296676026903 nan
2911.0408181226567 -0.00911073952337456 nan
2914.3349724908867 0.00179087284636296 nan
2917.6291268591167 -0.005952388654705323 0.0001090631866368837
2920.923281227347 -0.0008424318536433187 1.9263607288711596e-05
2924.217435595577 -0.00026162635312440303 6.1560759867973826e-06
2927.511589963807 0.0012305709751368554 2.807677502700435e-06
2930.805744332037 0.00017672502962915687 1.7912215227118162e-06
2934.099898700267 0.00065669389238665 7.471319364178015e-07
2937.394053068497 -0.0002922142762429065 3.9375285951843725e-07
2940.688207436727 -0.0006876489693546047 1.967993243536881e-07
2943.9823618049572 0.00040727465161670846 1.096203021139542e-07
2947.2765161731872 0.00039493258839913597 6.116722101738579e-08
2950.5706705414173 -0.00011474731671348617 3.524029981324504e-08
2953.8648249096477 -7.940879866662536e-05 1.584188281422676e-08
2957.1589792778777 1.0974464449285689e-05 8.71710012648373e-09
