# Extracted 1D spectrum from 1d_std_ALHh050098.dat
# Wavelength Flux Variance
3454.1088125075835 644.5489155951395 5456.83463880534
3457.6004145179654 878.3842950060856 5485.16484557345
3461.0920165283474 812.3122907175951 5487.80433106027
3464.5836185387293 874.936686666858 5444.913627399347
3468.0752205491117 893.6857575928813 5466.297884843098
3471.5668225594936 1135.5220193155392 5459.39144481228
3475.0584245698756 1070.115770791629 5447.613107645258
3478.5500265802575 1390.0085548414327 5420.659202424646
3482.0416285906394 1328.9594709859302 5424.379378027966
3485.5332306010214 1600.2416697803885 5428.367850697679
3489.0248326114033 1646.464456040615 5408.034281216557
3492.5164346217853 1743.9166542133023 5399.176575836063
3496.0080366321677 2030.1162472421636 5400.103022774792
3499.4996386425496 2210.296924253866 5368.633695322537
3502.9912406529315 2186.661187024517 5618.787509972995
3506.4828426633135 2288.105197884822 5378.2160569871885
3509.9744446736954 2555.4285470717846 5434.466309145052
3513.4660466840774 2769.360797834237 5392.892390493563
3516.9576486944593 2946.5038486732783 5362.122453950246
3520.4492507048417 3055.963762221044 5380.792760473672
3523.9408527152236 3271.687319923908 5379.513156235368
3527.4324547256056 3457.620895002779 5413.319413203232
3530.9240567359875 3548.3530877004314 5362.877020141187
3534.4156587463694 3967.74743032615 5328.6925008193875
3537.9072607567514 3937.7881230611188 5577.482098889038
3541.3988627671333 4506.5868278447415 5412.316786423654
3544.8904647775153 4615.628759034744 5352.310006494251
3548.3820667878977 4430.885694966983 5646.188663147294
3551.8736687982796 4865.7503552515955 5248.9977269644505
3555.3652708086615 4964.738680891231 5573.960524030671
3558.8568728190435 5353.090403272878 5642.489482697184
3562.3484748294254 5401.863878464638 5599.907543785292
3565.8400768398074 5849.808052486382 5462.109357867545
3569.3316788501893 6453.235298154106 5377.911018060766
3572.8232808605712 7116.758081508075 5493.682210614378
3576.3148828709536 6961.471887874187 5501.682642816608
3579.8064848813356 7302.873359614808 5423.394280277072
3583.2980868917175 7235.019200942754 5446.601697067281
3586.7896889020994 7649.143953950204 5395.193016105003
3590.2812909124814 8418.233953720666 5524.873447788352
3593.7728929228633 8251.991336351117 5441.949326764141
3597.2644949332453 8521.651127634017 5427.27011041515
3600.7560969436277 8729.347745025938 5468.527575768299
3604.2476989540096 9315.346838531084 5326.500837172281
3607.7393009643915 9924.654160412063 5409.434846812673
3611.2309029747735 9902.645235096028 5379.596559864114
3614.7225049851554 10614.871828848498 5288.177960716899
3618.2141069955373 11136.179191194586 5401.194723424372
3621.7057090059193 11610.671160574973 5426.137879729913
3625.1973110163012 11792.838858724459 5379.0642243498405
3628.6889130266836 11733.612852432285 5328.317716372564
3632.1805150370656 12293.496430098365 5276.654651627322
3635.6721170474475 12875.516694688002 5481.46443524388
3639.1637190578294 13463.764424127257 5296.022686196424
3642.6553210682114 13802.48657155906 5499.489638395124
3646.1469230785933 14002.798540462367 5321.25338903371
3649.6385250889753 14620.301796648673 5371.305507711332
3653.130127099357 14628.272603750383 5371.2509917516045
3656.6217291097396 15257.555565170782 5348.867440275641
3660.1133311201215 15515.280727234956 5476.481554187015
3663.6049331305035 16233.217360561355 5368.180295117883
3667.0965351408854 16464.957329707755 5298.225097635883
3670.5881371512673 16830.30409295322 5333.601695978119
3674.0797391616493 17192.824507608228 5396.201808390075
3677.571341172031 16685.8176829581 5303.010768766437
3681.0629431824136 18081.50392717547 5352.12364822795
3684.5545451927956 18952.303328609127 5278.076039463524
3688.0461472031775 19270.047132275165 5369.885447760911
3691.5377492135594 19735.360510980532 5284.421639041396
3695.0293512239414 20671.701128201727 5296.81985312142
3698.5209532343233 21059.392254772294 5361.92499480447
3702.0125552447053 22040.138938422846 5352.715673681751
3705.504157255087 22695.227097242492 5271.084374767979
3708.9957592654696 22293.901998915055 5268.75060047061
3712.4873612758515 23847.713902491512 5265.910559485347
3715.9789632862335 24608.374947498727 5213.616579160388
3719.4705652966154 25244.974911146026 5292.3459048986315
3722.9621673069973 26443.41452307847 5276.830916889422
3726.4537693173793 27635.346898314376 5334.8474821451555
3729.945371327761 27906.459181222745 5215.1036848989925
3733.4369733381436 28083.041551989187 5251.993416343958
3736.9285753485256 30680.962075023283 5185.85080224852
3740.4201773589075 33031.48032683592 5124.88986266475
3743.9117793692894 33103.562629916036 5186.136291654445
3747.4033813796714 30476.53885774398 5246.024157066964
3750.8949833900533 31441.22700444762 5345.518453617885
3754.3865854004353 34150.64954933231 5157.808884471567
3757.878187410817 38779.636168927296 5219.645482058909
3761.3697894211996 39678.71053777953 5178.00146114897
3764.8613914315815 37393.65749424681 5103.089284437741
3768.3529934419635 34495.65852175341 5120.136239196669
3771.8445954523454 35522.572273007136 5158.468552301521
3775.3361974627273 39058.51319938788 5177.855377927186
3778.8277994731093 42897.90062623798 5246.053318209659
3782.319401483491 45424.93070610954 5238.800903880291
3785.8110034938736 45033.70806751178 5227.7329393150685
3789.3026055042556 44022.58944321864 5231.573648722009
3792.7942075146375 41380.54129109314 5169.697438304639
3796.2858095250194 38688.74331253736 5110.783171584079
3799.7774115354014 40081.11317300978 5199.499522521181
3803.2690135457833 43774.231636784534 5180.904927339488
3806.7606155561652 47924.96515137135 5184.140826926045
3810.252217566547 51849.05546694186 5116.1358920309885
3813.7438195769296 51982.68316509715 5239.152225109125
3817.2354215873115 50218.82841527182 5152.052232260486
3820.7270235976935 51005.43198423266 5088.174070415102
3824.2186256080754 52271.356751399995 5063.43700435471
3827.7102276184573 51606.73812236836 5115.939317757853
3831.2018296288393 48307.94710902064 5071.989212700551
3834.693431639221 45271.340470100935 5102.922595590492
3838.1850336496036 48325.04319806587 5126.856078196302
3841.6766356599855 52805.73823850032 5099.0448789558595
3845.1682376703675 58656.52546693414 5056.887455618233
3848.6598396807494 60365.43148666184 5185.473385628957
3852.1514416911314 62083.83194804842 5155.944151835385
3855.6430437015133 63149.49853269319 5032.694812328911
3859.1346457118952 63337.60015132924 5160.922106645736
3862.626247722277 64022.16633594851 5177.961778389695
3866.117849732659 63781.523304141745 5104.79901209235
3869.6094517430415 64153.06175878345 5081.736142346964
3873.1010537534235 65002.705337720596 5032.762282527083
3876.5926557638054 65458.52553483142 5005.717615549918
3880.0842577741873 63697.98234403985 5029.613847856523
3883.5758597845693 62305.76407020113 5041.832240119795
3887.067461794951 57654.268035696674 5034.459487020641
3890.5590638053336 57439.26286301084 5044.448100915823
3894.0506658157155 61755.073317002876 5090.270583143839
3897.5422678260975 68755.3006149441 5061.625352429504
3901.0338698364794 72300.71709465446 5036.581445771786
3904.5254718468614 72859.02891876215 5126.163383342628
3908.0170738572433 74959.4335983418 5029.300678329905
3911.5086758676252 75546.80973965027 4999.957093256822
3915.000277878007 75751.66998128174 5028.092891115168
3918.491879888389 75684.64553937253 4981.765595408421
3921.9834818987715 75097.7151487676 5014.71293875182
3925.4750839091535 75851.09675323736 4974.16249714624
3928.9666859195354 77635.65379422349 5034.452121909208
3932.4582879299173 76811.0854171151 5001.451812870348
3935.9498899402993 77482.96441132191 5011.638492234219
3939.441491950681 79694.48174044382 5042.794085193371
3942.9330939610636 81364.23864108045 4975.029155667161
3946.4246959714455 82618.84068934876 5151.638831341628
3949.9162979818275 83450.82818987334 5036.447332708909
3953.4078999922094 84147.98890961966 5011.8279153568565
3956.8995020025914 84599.28627929273 4932.608391170373
3960.3911040129733 82559.19220697104 4982.64161765643
3963.8827060233552 78103.13141686485 5046.835138720198
3967.374308033737 71930.10059649048 4854.61917048747
3970.865910044119 69413.8221388799 4969.644869488734
3974.3575120545015 74994.70877666428 4984.452251960304
3977.8491140648835 83314.31457621716 4895.92104875471
3981.3407160752654 87648.04177944499 4968.5222857065955
3984.8323180856473 89968.63373339613 4935.515021977032
3988.3239200960293 90097.19637407485 5019.990385400517
3991.815522106411 91691.9721861091 4938.368769306877
3995.3071241167936 92568.65800511859 4955.778765616734
3998.7987261271755 91272.16132678503 4915.131135371358
4002.2903281375575 91353.59464691591 4867.087052603164
4005.7819301479394 91232.50331639711 5003.91021020008
4009.2735321583214 91310.74389588065 4853.641687938196
4012.7651341687033 90406.52474906288 4967.245724860518
4016.2567361790852 93093.7314208096 4986.121346487145
4019.748338189467 95006.7893091898 4944.429744784253
4023.239940199849 89803.57920834547 4915.882590839065
4026.731542210231 89463.47578283162 4903.386755793701
4030.2231442206134 94344.36906351737 4949.318794803735
4033.7147462309954 96786.79389860017 4945.911236988334
4037.2063482413773 97656.73404926027 4891.395353681947
4040.6979502517593 99817.73607824433 4820.429350758496
4044.189552262141 99560.22630519453 4847.679460498739
4047.6811542725236 101192.2460304161 4932.327158404457
4051.1727562829055 99428.3106729719 4898.185717601654
4054.6643582932875 105434.60985128257 4854.290043592907
4058.1559603036694 103576.46740293795 4884.834220789073
4061.6475623140514 104185.99416646514 4947.010481523354
4065.1391643244333 103272.58748640388 4836.053942334787
4068.6307663348152 103675.92831673688 4873.833163735328
4072.122368345197 103838.64887723136 4906.862650967747
4075.613970355579 104677.54959829028 4849.401881861809
4079.105572365961 105123.61650749756 4885.818294228615
4082.5971743763434 105808.07036697218 5006.36152582318
4086.0887763867254 107155.1144094244 4967.568489504832
4089.5803783971073 107303.50185236559 4866.959341251399
4093.0719804074893 105786.58677213339 4846.794752148131
4096.563582417872 98720.45347740586 4826.860113008047
4100.055184428254 90781.28018359287 4853.516921135511
4103.5467864386355 88178.04106822486 4772.880603293614
4107.0383884490175 92533.83221865055 4937.425666568882
4110.529990459399 103531.21240566426 4840.993545679989
4114.021592469781 108053.84977501055 4798.97913912223
4117.513194480163 107358.03814718379 4829.3065154925425
4121.004796490545 105913.88493980099 4768.70137910266
4124.496398500927 106762.78005500678 4789.43262995035
4127.988000511309 109917.41754419841 4773.2828824763665
4131.479602521691 112727.18079479548 4736.458947543065
4134.971204532073 111224.21116399283 4830.272144919148
4138.462806542455 114008.38032128957 4737.208365543394
4141.954408552838 110870.41230202433 4721.577158784161
4145.446010563219 111521.65515337976 4790.239180237686
4148.937612573602 113697.47356326606 4799.289588564725
4152.429214583984 115013.58196087462 4820.937583130728
4155.9208165943655 118103.8867176788 4799.361193328524
4159.4124186047475 118049.3293506996 4793.4032200482
4162.904020615129 118600.97901887647 4825.21565212034
4166.395622625511 120419.17724936211 4772.3032774330395
4169.887224635893 117387.15094156796 4760.445176051125
4173.378826646275 117866.10356482018 4795.068235999047
4176.870428656657 120154.94491760148 4766.669686070659
4180.362030667039 118659.19264195635 4688.622186120881
4183.853632677421 118552.91618690325 4772.8051903025325
4187.345234687803 119347.02107921586 4799.728211148176
4190.836836698185 117769.07691288665 4734.9125250300995
4194.328438708568 117929.56580047516 4685.053644464773
4197.820040718949 119013.6771386026 4870.544080664228
4201.311642729332 120454.8875844522 4708.803565889973
4204.803244739714 118566.68636403063 4783.356995085405
4208.2948467500955 120817.11975600317 4754.738007641831
4211.7864487604775 120178.35989650822 4758.178571350034
4215.278050770859 121296.40498008132 4727.247079578949
4218.769652781241 121379.17486568949 4772.6661237167145
4222.261254791623 121567.74256266971 4745.728741696774
4225.752856802005 125057.4329810566 4728.769615554747
4229.244458812387 124351.14374086699 4712.292798598856
4232.736060822769 125740.15070933616 4743.020774361064
4236.227662833151 125596.95598240772 4812.0462291094345
4239.719264843533 125638.26532109556 4726.256834335536
4243.210866853915 125774.26060605694 4663.920794532524
4246.702468864298 125785.4428702365 4765.080004689946
4250.194070874679 127886.40026494497 4763.236581007091
4253.685672885062 129741.23717491847 4673.837972674344
4257.177274895444 129059.27018383829 4641.558057991552
