# Extracted 1D spectrum from 1d_std_ALHh050090.dat
# Wavelength Flux Variance
2855.5336756766524 976.8515159037636 7043.368136074883
2858.891667697403 1075.4398259159814 7071.890503814112
2862.2496597181544 950.7588389639875 7070.6521789351955
2865.607651738905 1069.9742678221705 7078.101844812797
2868.965643759656 1215.48081980936 7103.951394617368
2872.3236357804067 1129.7171888567132 7045.001641643792
2875.681627801158 1102.0329590784397 7076.756859055198
2879.0396198219087 1282.2679001108022 7101.11074142266
2882.3976118426594 1219.031220931917 7115.482230196327
2885.7556038634107 1288.680929457797 7038.278466560705
2889.1135958841614 1124.7899292962657 7045.0617935378705
2892.471587904912 1190.2166848779054 7064.396003631664
2895.8295799256634 927.6592877652549 7065.319165539301
2899.187571946414 1196.00559662485 7050.85348775296
2902.545563967165 1228.0426792960661 7053.549187652678
2905.9035559879158 1146.1353528885336 7085.420610205083
2909.261548008667 1156.9347829949675 7077.592574809765
2912.6195400294177 1275.0804009733818 7131.311040406597
2915.9775320501685 1305.988212962638 7061.729222830159
2919.3355240709197 1115.417599363872 7210.316672037987
2922.6935160916705 1353.2210015952837 7049.17924213341
2926.0515081124213 1189.6148828677688 7158.747752229368
2929.4095001331725 1299.5237021622588 7068.71827427566
2932.7674921539233 1232.4786746745785 6935.0396979652905
2936.125484174674 1089.8448167486522 9088.080453622531
2939.483476195425 1341.6705637220525 7844.613453620461
2942.841468216176 1246.976801918577 7886.130283178844
2946.199460236927 1291.122969244423 8122.662913103585
2949.5574522576776 1267.0463050864885 8307.969040390368
2952.915444278429 1159.946568888682 7854.588258576038
2956.2734362991796 1406.958893934845 8149.951745604288
2959.6314283199304 1299.1777788445804 7738.294578327709
2962.989420340681 1481.563432753525 8086.077319116624
2966.3474123614324 1493.0309217236234 8128.607273834921
2969.705404382183 1427.1968337869712 8072.060140902013
2973.063396402934 1253.1015859198628 7848.538266952971
2976.421388423685 1379.0031522679521 8034.356149543414
2979.779380444436 1463.1246543948027 8153.517120684348
2983.1373724651867 1392.8225728856619 8095.13439700848
2986.495364485938 1460.2047065745176 8420.145520391588
2989.8533565066887 1479.9757769712248 8089.388609317695
2993.2113485274394 1377.1371701657258 8340.981664304738
2996.56934054819 1335.1528178983508 8037.878467994206
2999.9273325689414 1450.6295608656892 8354.682686416476
3003.285324589692 1601.0498979844265 8426.847583044637
3006.643316610443 1429.9570337671528 8021.591504073498
3010.001308631194 1301.8350841880424 8275.231340333563
3013.359300651945 1445.621363022855 8153.0356020019435
3016.7172926726957 1470.385263886594 8147.899904315369
3020.0752846934465 1836.144014373274 8279.216019069114
3023.4332767141977 1466.958280086383 8442.949923170083
3026.7912687349485 1746.3865048279854 8342.68481104552
3030.1492607556993 1702.0046113675114 8210.106010665253
3033.5072527764505 1693.8287717847138 8418.741439744923
3036.8652447972013 1619.7865167773466 8461.871148750575
3040.223236817952 1570.8843813706326 8558.494985148673
3043.5812288387033 1817.1663804102218 8349.121406711443
3046.939220859454 1693.235000415412 8409.656125612371
3050.297212880205 1386.9867259583966 8296.892388598353
3053.6552049009556 1760.2299805125456 8086.441334430415
3057.013196921707 1907.6294564467173 8374.656803115236
3060.3711889424576 1574.678584836374 8427.016112645402
3063.7291809632084 1620.492732588179 8368.242126248628
3067.0871729839596 1707.403249473253 8408.248397664827
3070.4451650047104 1560.5873306065998 8371.452794813515
3073.803157025461 1921.2820857562765 8544.382179566317
3077.161149046212 1745.661109920442 8352.675622373152
3080.519141066963 1476.0322714095948 8348.823848137245
3083.877133087714 1670.367342338075 8571.776937018345
3087.2351251084647 1695.355868545798 8355.605382645623
3090.593117129216 1661.8721546841514 8544.732407947526
3093.9511091499667 1791.856617740724 8424.05248983562
3097.3091011707174 1798.3047326231738 8277.647108013622
3100.6670931914687 2017.4052032128047 8476.989093095393
3104.0250852122194 1989.100186785909 8510.526676912164
3107.38307723297 1992.641550602692 8343.706273199476
3110.7410692537214 1830.606070661291 8557.630847077688
3114.099061274472 1942.478723735462 8300.345551262102
3117.457053295223 1971.9379142275868 8532.314593730589
3120.8150453159737 2039.864188121108 8512.676095582226
3124.173037336725 1908.678061307446 8687.2826869555
3127.5310293574757 1708.9839956781314 8554.947573007696
3130.8890213782265 1836.1715604486005 8760.97685105267
3134.2470133989773 2079.1396383614724 8649.906112527198
3137.6050054197285 1826.8755807045275 8440.185028984046
3140.9629974404793 2265.9793710818267 8474.614893099122
3144.32098946123 1957.6941490859213 8734.769279066884
3147.6789814819813 1587.7415570330702 8609.385248913859
3151.036973502732 2149.7718222420376 8572.755199887806
3154.394965523483 1991.3596709326778 8756.391597698665
3157.752957544234 1938.3534941860607 8628.873656779211
3161.110949564985 2248.2236937609896 8559.792933090823
3164.4689415857356 2152.5825230370738 8553.252116679098
3167.826933606487 1844.114286812034 8753.404727029907
3171.1849256272376 2107.067101980902 8843.447735593041
3174.5429176479884 2144.7057198040334 8669.988327201369
3177.900909668739 2134.5231884399836 8471.583602020446
3181.2589016894904 2137.7374776855418 8608.298899481666
3184.616893710241 2047.2212467774882 8761.924970049886
3187.974885730992 2034.6437191483938 8841.090349444601
3191.332877751743 2027.8920022116145 8755.057656025861
3194.690869772494 2606.4574588211353 8961.827929326133
3198.0488617932447 2149.3627177097223 8812.528136266345
3201.4068538139954 2305.18751627331 9249.294537077312
3204.7648458347467 2401.820329626179 8696.178617215293
3208.1228378554974 2251.4498186477067 8987.125158889497
3211.480829876248 2282.9212513185457 8731.542101177649
3214.8388218969994 2406.702268367268 9041.743582365574
3218.19681391775 2557.0708565404148 8991.690353718092
3221.554805938501 2308.8203446340044 8594.46683408253
3224.912797959252 2239.1996161178404 9037.564561002024
3228.270789980003 2526.452067201419 9060.332190024836
3231.6287820007537 2397.3055414650084 8847.451183690751
3234.9867740215045 2367.3692227694305 8820.43289240847
3238.3447660422557 2447.099468224905 8860.370816766623
3241.7027580630065 2210.5252966988555 8950.857836334191
3245.0607500837573 2634.9624268799926 8860.11314792899
3248.4187421045085 2422.516882191247 9264.679153003335
3251.7767341252593 2555.8890190274515 8854.86163186378
3255.13472614601 2436.933269196479 8767.888791901742
3258.492718166761 2407.772793422539 8914.546391751122
3261.850710187512 2587.9801394321244 8914.422883092517
3265.208702208263 2323.1689738746045 8950.998045914062
3268.5666942290136 2602.7934117966333 9016.602094237964
3271.924686249765 2602.7440122981834 9077.866001820345
3275.2826782705156 2494.8676817796313 9182.423583066255
3278.6406702912664 2402.399485874197 9306.63021398214
3281.9986623120176 2458.6756257571137 9258.785154452355
3285.3566543327684 2439.931964942928 9162.327436455565
3288.714646353519 2516.86881308205 9088.464407858848
3292.0726383742704 2601.8935581590176 9297.822178045624
3295.430630395021 2756.7755881028033 9150.214884517598
3298.788622415772 2850.2952008263787 9262.596353402472
3302.1466144365227 2923.8792522500203 9284.22277191915
3305.504606457274 2590.7968532652567 8784.817332807472
3308.8625984780247 2880.0671857092248 9161.756496632974
3312.2205904987754 2831.23767421869 9380.253704142762
3315.578582519526 2758.5251876753746 9142.310249093036
3318.9365745402774 2833.946951754376 9593.421119789473
3322.294566561028 2744.2514548908825 9225.07011896937
3325.652558581779 2825.2099739766886 8920.084477605691
3329.01055060253 3175.7995489853693 9329.175981484987
3332.368542623281 2865.8853459363 9284.631266110413
3335.7265346440317 2983.2637835358446 9235.879964028587
3339.084526664783 2780.9943796839607 9258.373382891205
3342.4425186855337 2905.9860135042504 9690.185483981488
3345.8005107062845 2977.434770747433 9205.774582660277
3349.1585027270357 2937.5239732136997 9200.489380225372
3352.5164947477865 3383.2661517148545 9365.447826961417
3355.8744867685373 2783.5447769529746 9479.227822084882
3359.232478789288 3227.0025849811464 9476.06214188679
3362.5904708100393 3306.449002255974 9446.582743899364
3365.94846283079 3040.763494121477 9332.03622387864
3369.306454851541 3130.025710555034 9237.458812407447
3372.6644468722916 3275.3952720152606 9337.70851812786
3376.022438893043 3239.8031033001216 9872.909041273842
3379.3804309137936 3360.4311908788486 9396.393250182577
3382.7384229345444 2883.124733766459 9654.981521186806
3386.0964149552956 3096.8317908650642 9704.469697893599
3389.4544069760464 3162.0585231200507 9577.176389116365
3392.812398996797 3364.726571172247 9575.793382850663
3396.1703910175484 2996.2741336222093 9701.825554086949
3399.528383038299 3233.425296086006 9656.390319636082
3402.88637505905 3315.783629510108 9962.295719537604
3406.244367079801 3517.1175887199875 9546.646267318582
3409.602359100552 3413.8167279596682 9583.393640050066
3412.9603511213027 3438.254920979221 9889.224908531156
3416.318343142054 3338.859269721706 9679.964250770687
3419.6763351628047 3269.350366950431 9682.742209447377
3423.0343271835554 3565.6829734248895 9772.735098226207
3426.392319204306 3559.3466456600117 9488.235125524836
3429.750311225057 3483.459251266464 9943.810459990895
3433.108303245808 3603.0048484643444 9762.64140499911
3436.466295266559 3532.3746672427656 9740.516473293263
3439.8242872873097 3571.319429034009 9883.492518205474
3443.182279308061 3284.8711428302468 9696.406272544767
3446.5402713288117 3791.5513897527 9839.601940430632
3449.8982633495625 3466.4948475764695 9764.206922695403
3453.2562553703137 3445.228336233932 9813.55122679303
3456.6142473910645 3944.335012587939 9901.411606404656
3459.9722394118153 3639.364172011787 9914.672875160366
3463.3302314325665 3764.718726633147 9812.806100023243
3466.6882234533173 3582.1576020278007 9688.412950037076
3470.046215474068 3778.2134857159544 9768.401503763083
3473.4042074948193 3673.9546552915126 9745.489818210393
3476.76219951557 3624.432322822632 9822.136735360362
3480.120191536321 3737.563090276787 9958.556599094449
3483.4781835570716 3797.8714303529837 10112.936316466905
3486.836175577823 4005.3888942988106 10224.915348748256
3490.1941675985736 3846.0615784155734 10335.094196259135
