3388.5916 0.2644524 0.3524359 0.4616422 0.23436849
3392.1677 0.07586143 0.16265537 0.42927963 0.22529985
3395.744 -0.027124753 0.13153663 0.4550703 0.22148369
3399.3198 -0.057848647 0.06564371 0.46176812 0.2218693
3402.896 0.014916585 0.03823347 0.38498968 0.22412363
3406.4722 0.18101381 0.20598829 0.24962598 0.2253571
3410.048 0.20717607 0.18460482 0.23015246 0.22512545
3413.6243 0.017442422 0.007561413 0.25654942 0.22295035
3417.2004 0.009494764 0.038940653 0.28764692 0.22478086
3420.7764 0.28601363 0.2811462 0.28205103 0.2293318
3424.3525 0.25079542 0.22822525 0.1732866 0.22527747
3427.9287 0.27505502 0.19957232 0.31395388 0.23186032
3431.5046 0.30006027 0.25709286 0.36121088 0.23286228
3435.0808 0.08768853 0.12394165 0.24765562 0.22025588
3438.657 -0.12653567 -0.097551584 0.2900096 0.21441638
3442.233 0.17889765 0.2320549 0.34535074 0.22616386
3445.809 0.3016557 0.36912593 0.3221231 0.22918086
3449.385 0.25148767 0.29093814 0.21777685 0.22749984
3452.9612 0.3539846 0.35487118 0.07850679 0.22865699
3456.5374 0.38456726 0.3386729 0.081609845 0.22850683
3460.1133 0.019407282 -0.08755259 0.33366853 0.23077045
3463.6895 0.46393847 0.5810657 0.10819651 0.2310389
3467.2656 0.4086315 0.57810265 0.30608782 0.2296437
3470.8416 -0.013995213 -0.024348248 0.6406802 0.23177014
3474.4177 0.27053216 0.22300443 0.28216398 0.23405461
3477.994 0.23057361 0.19894819 0.20166692 0.22756837
3481.5698 0.29291692 0.2586531 0.32422504 0.23049799
3485.146 0.4659899 0.51911753 0.36284593 0.23630309
3488.7222 0.34000662 0.39445043 0.28659484 0.22981608
3492.298 0.16204366 0.084161304 0.299812 0.22578439
3495.8743 0.39240894 0.33011627 0.46478257 0.24019997
3499.4504 0.3184456 0.36457795 0.49197245 0.23648717
3503.0264 0.4425935 0.4618885 0.543123 0.24287845
3506.6025 0.4395981 0.31030738 0.58308583 0.24577968
3510.1785 0.40171584 0.36686194 0.39940548 0.2360124
3513.7546 0.47996417 0.61522084 0.240549 0.23138458
3517.3308 0.23793778 0.123984106 0.48329693 0.23587789
3520.9067 0.23766626 0.20905426 0.45439252 0.23288567
3524.483 0.5769204 0.6256633 0.2560491 0.23639616
3528.059 0.5487806 0.54004455 0.33735746 0.23886941
3531.635 0.3018555 0.29911852 0.48687693 0.23507738
3535.2112 0.2231744 0.27918008 0.44935763 0.23029532
3538.7874 0.07351867 0.13438608 0.45139134 0.22545628
3542.3633 0.19403043 0.34563637 0.38702762 0.22668394
3545.9395 0.8623562 0.82229424 0.26159164 0.24766187
3549.5156 0.41949472 0.44931126 0.39916596 0.23651445
3553.0916 0.029214801 0.06572365 0.50043803 0.22663252
3556.6677 0.43476814 0.37199062 0.4396889 0.24009785
3560.2437 0.41276088 0.4630545 0.45995992 0.23808944
3563.8198 0.1651354 0.17306256 0.47832856 0.22812489
3567.396 0.43998575 0.51231873 0.5070159 0.2393835
3570.972 0.09714704 0.05971564 0.5281038 0.23021322
3574.548 0.099597394 0.04374319 0.51444983 0.23435812
3578.1243 0.4817595 0.50813955 0.38218552 0.23913006
3581.7002 0.3212452 0.33251727 0.42435867 0.23373625
3585.2764 -0.041490443 -0.093590885 0.58136415 0.23244014
3588.8525 0.20641285 0.17365591 0.37569407 0.22777659
3592.4285 0.36980134 0.37333074 0.3454342 0.23229313
3596.0046 0.50731665 0.49459732 0.5437439 0.24292736
3599.5808 0.56344163 0.61631906 0.48480693 0.24059097
3603.1567 0.22296748 0.15039438 0.566368 0.23925562
3606.733 0.15985017 0.21618162 0.56715286 0.23475815
3610.309 0.58999413 0.75110877 0.33275205 0.23736665
3613.885 0.7966737 0.7538038 0.3827773 0.25123194
3617.4612 0.77106607 0.8294896 0.550416 0.24956
3621.037 0.96618754 0.9044305 0.28605917 0.24948587
3624.6133 0.85350114 0.8196938 0.42807546 0.24955721
3628.1895 0.2846957 0.2055179 0.5243237 0.2374214
3631.7654 0.6918868 0.68489945 0.32960737 0.24142256
3635.3416 0.5973792 0.6170778 0.41810328 0.24003813
3638.9177 0.7625006 0.90056765 0.437475 0.24511383
3642.4937 0.77947706 0.98764086 0.37126708 0.24161153
3646.0698 0.07779761 0.24194716 0.5559201 0.22465919
3649.646 0.46081367 0.6752956 0.57669324 0.23733477
3653.222 0.49490377 0.49664247 0.58448195 0.24306038
3656.798 0.55571085 0.68945116 0.6321505 0.24342492
3660.3743 0.57322043 0.6375604 0.37684596 0.23776522
3663.9502 1.0189166 0.9550851 0.4522369 0.25693136
3667.5264 0.75070477 0.79692394 0.5986459 0.25075513
3671.1023 0.76717174 0.73493737 0.52789223 0.2503956
3674.6785 0.84394294 0.80459756 0.4419257 0.24938312
3678.2546 0.4876751 0.5249215 0.41316152 0.23623139
3681.8306 0.6028561 0.56926477 0.36509266 0.24002306
3685.4067 0.87673706 0.81529886 0.34402114 0.24723442
3688.983 0.58127874 0.54116225 0.46927094 0.24232042
3692.5588 0.5177449 0.48918304 0.6671197 0.24708813
3696.135 0.565054 0.51059365 0.5750959 0.24521375
3699.7112 1.1996382 1.1710937 0.44070548 0.25960115
3703.287 0.8552394 0.91490066 0.2664851 0.24255091
3706.8633 0.6841799 0.7882352 0.23278937 0.23600627
3710.4395 1.296534 1.3217951 0.3414618 0.25950608
3714.0154 1.176858 1.1352026 0.51695424 0.2607044
3717.5916 0.92975426 0.9133056 0.50706613 0.25342998
3721.1677 0.9606207 0.94397324 0.45298013 0.25414276
3724.7437 1.0034581 0.92796737 0.46376136 0.2550169
3728.3198 1.2636341 1.1867554 0.5012617 0.26379952
3731.8958 0.7483027 0.78140956 0.6513045 0.25187695
3735.472 0.6181989 0.58962005 0.56422836 0.24573189
3739.048 1.405102 1.2670168 0.44334897 0.26710445
3742.624 0.7215763 0.78236014 0.7546305 0.25281268
3746.2002 0.6965263 0.79891753 0.60061187 0.24898697
3749.7764 0.5904394 0.66260207 0.468769 0.24099079
3753.3523 0.75968045 0.6755472 0.58418584 0.25157207
3756.9285 1.43983 1.3599634 0.5219664 0.26851523
3760.5046 1.1902851 1.1481824 0.7156008 0.26714247
3764.0806 1.1792614 1.1960942 0.4574536 0.25716045
3767.6567 1.03553 1.0837915 0.5612183 0.25718555
3771.233 1.436213 1.311875 0.49438637 0.26833466
3774.8088 0.95438206 0.95283836 0.34995943 0.2483869
3778.385 1.1701602 1.0522587 0.44668683 0.25982153
3781.961 1.0882577 1.0951979 0.5644327 0.25929844
3785.537 0.8610826 0.7777804 0.6939453 0.2569328
3789.1133 0.9827454 0.9575893 0.46134007 0.25168622
3792.6892 0.4146017 0.42816997 0.5208382 0.23630182
3796.2654 1.2393414 1.1872743 0.65974593 0.26615265
3799.8416 1.2717956 1.2029306 0.6114658 0.26568192
3803.4175 1.2580963 1.2652935 0.61600316 0.2645003
3806.9937 1.0941381 1.0353783 0.62375546 0.2601453
3810.5698 1.2414992 1.1567273 0.53770655 0.262472
3814.1458 1.4875921 1.4932355 0.51535726 0.26808605
3817.722 1.3312634 1.3311332 0.6871775 0.26685622
3821.298 1.4871674 1.371408 0.77946067 0.27591953
3824.874 1.3928525 1.326545 0.51859945 0.26704708
3828.4502 1.337352 1.3361725 0.58235824 0.26533866
3832.0264 1.5356348 1.5576751 0.5546964 0.26914912
3835.6023 1.1653277 1.1599168 0.5527938 0.25911292
3839.1785 1.1631316 1.1308134 0.62089133 0.26258725
3842.7544 0.9151855 0.93687445 0.5091194 0.25061533
3846.3306 0.90790504 0.93041235 0.59194684 0.25242138
3849.9067 1.5276719 1.5986748 0.50470316 0.2688063
3853.4827 1.3670458 1.3347132 0.7265467 0.2690138
3857.0588 1.5415692 1.4357824 0.63864213 0.273964
3860.635 1.3818681 1.3196082 0.48598105 0.2667805
3864.211 1.1983442 1.2261822 0.5356671 0.258852
3867.787 0.82257473 0.8780676 0.6547985 0.25091356
3871.3633 1.0630459 1.1439527 0.5130886 0.25545534
3874.9392 1.777504 1.7408558 0.42692226 0.27341196
3878.5154 1.8469656 1.699903 0.68064207 0.2835547
3882.0916 1.7224448 1.7339646 0.5571359 0.27411187
3885.6675 1.6331471 1.5825019 0.489624 0.27164546
3889.2437 1.3005447 1.2095639 0.75822604 0.26988044
3892.8198 1.0676348 1.0790926 0.89271486 0.26523182
3896.3958 1.0554353 1.0041263 0.85546917 0.2662065
3899.972 1.1439307 1.1463171 0.724125 0.2647924
3903.5479 1.8475981 1.8012066 0.7419774 0.28303346
3907.124 2.0897827 2.0786154 0.70237094 0.28629404
3910.7002 1.6644775 1.6477498 0.77652544 0.28086808
3914.2761 1.4334947 1.3238937 0.7654066 0.27464747
3917.8523 1.8794589 1.8352714 0.53259724 0.28058156
3921.4285 1.6183172 1.6087192 0.5657486 0.27338833
3925.0044 1.8239161 1.7165941 0.649085 0.28009406
3928.5806 1.2977175 1.1232221 0.8449694 0.27315146
3932.1567 2.200411 2.179942 0.598963 0.28787494
3935.7327 2.2114854 2.126684 0.66333646 0.29148147
3939.3088 1.3544356 1.3638191 0.622649 0.2647171
3942.885 2.1213548 2.0483384 0.70933706 0.28906426
3946.461 1.9469746 1.9446737 0.80719876 0.28557608
3950.037 1.9735729 1.9578029 0.6779657 0.28660715
3953.613 1.8617474 1.872111 0.73316306 0.28219232
3957.1892 2.3241687 2.1961834 0.41554663 0.2872624
3960.7654 2.073658 1.973889 0.6294369 0.28804222
3964.3413 1.9470114 1.7845846 0.62807137 0.2838834
3967.9175 2.2905018 2.1858451 0.68143624 0.29467773
3971.4937 2.715361 2.5662344 0.67825437 0.30321267
3975.0696 2.1147552 2.2086494 0.50651354 0.28345522
3978.6458 1.9057719 2.040483 0.78130555 0.2877008
3982.222 2.3926876 2.3848634 0.6334058 0.29363704
3985.7979 2.7909236 2.744202 0.49903375 0.30062938
