# Extracted 1D spectrum from 1d_science_0004799977-20241004-OSIRIS-OsirisLongSlitSpectroscopy.dat
# Wavelength Flux Variance
3599.582518979636 -0.9846887223108198 -0.9846887223108198
3601.6343722383676 -0.04348736590851053 -0.04348736590851053
3603.686225497099 -0.2949629628414505 -0.2949629628414505
3605.7380787558304 -2.1477551579009067 -2.1477551579009067
3607.789932014562 -10.237283024402945 -10.237283024402945
3609.841785273293 -10.383269109691001 -10.383269109691001
3611.893638532025 0.9377360506903604 0.9377360506903604
3613.945491790756 3.7279097863807285 3.7279097863807285
3615.9973450494876 -0.7228119387912444 -0.7228119387912444
3618.0491983082193 1.3499187551336707 1.3499187551336707
3620.1010515669504 -1.0135281191885666 -1.0135281191885666
3622.152904825682 -4.5449689689295845 -4.5449689689295845
3624.2047580844137 -9.511176010902496 -9.511176010902496
3626.256611343145 -3.9275938726844095 -3.9275938726844095
3628.3084646018765 -5.0449760650496795 -5.0449760650496795
3630.3603178606077 -4.520139303978818 -4.520139303978818
3632.4121711193393 -4.491449808716862 -4.491449808716862
3634.464024378071 0.08039449166830195 0.08039449166830195
3636.515877636802 0.33154444064449673 0.33154444064449673
3638.5677308955337 -1.6171094389330356 -1.6171094389330356
3640.6195841542653 -3.2141712998959093 -3.2141712998959093
3642.6714374129965 -2.406832436113435 -2.406832436113435
3644.723290671728 0.39179577822924694 0.39179577822924694
3646.7751439304598 -0.567619417267167 -0.567619417267167
3648.826997189191 -0.8554319374134663 -0.8554319374134663
3650.8788504479226 -7.144996684486007 -7.144996684486007
3652.9307037066537 -9.143665987987772 -9.143665987987772
3654.9825569653854 -1.4718949406180937 -1.4718949406180937
3657.034410224117 10.244342175174467 10.244342175174467
3659.086263482848 15.79717669493722 15.79717669493722
3661.13811674158 15.241976814484872 15.241976814484872
3663.1899700003114 10.647593284153736 10.647593284153736
3665.2418232590426 11.898647852909422 11.898647852909422
3667.293676517774 6.900098484409757 6.900098484409757
3669.3455297765054 -0.012089095727362505 -0.012089095727362505
