7789.6562 0.09835665 0.0736649 4.089967 0.06365095
7787.61 -0.40580475 -0.24189581 8.456537 0.088535585
7785.564 2.0396006 1.1078578 8.175261 0.094860926
7783.5176 0.09609308 0.04391823 6.6180496 0.07956574
7781.4717 -1.6750506 -0.91782457 4.906337 0.06248826
7779.426 -0.40948826 -0.22150558 3.8311994 0.059076052
7777.3794 0.08044217 0.040821876 3.8864167 0.061626885
7775.3335 -0.42955363 -0.21629255 4.2265096 0.062223796
7773.287 -0.10582177 -0.05680816 4.7462926 0.06716621
7771.241 1.0480351 0.5914532 4.7727556 0.07184196
7769.195 0.055353153 0.031348683 4.6061354 0.066625185
7767.149 -0.58514655 -0.33601293 4.227948 0.061396934
7765.103 0.39925218 0.211178 3.5946665 0.060783084
7763.0566 -0.06754082 -0.041892357 3.2991288 0.05615798
7761.0107 -1.3858324 -0.7583407 3.606838 0.05249746
7758.9644 0.6365315 0.35755268 3.9245207 0.064065084
7756.9185 0.3357707 0.17875104 4.689174 0.068314575
7754.872 -0.0028327154 -0.00010146041 4.954277 0.06855204
7752.826 -1.9656589 -1.096396 6.6406894 0.07295467
7750.7803 0.04096177 0.046471845 8.77206 0.09060393
7748.734 3.105219 1.7645484 10.104018 0.105887726
7746.688 -0.3486621 -0.21363539 11.260961 0.102018826
7744.6416 -0.06419469 -0.036088545 11.0517025 0.10176936
7742.5957 2.163812 1.2360479 9.935644 0.10240111
7740.5493 0.5534605 0.31381142 7.480451 0.08577872
7738.5034 -2.0319142 -1.1585327 4.691374 0.057552055
7736.4575 -1.4403151 -0.8150806 2.8232653 0.04472941
7734.411 0.15600185 0.08992381 2.2388823 0.04739131
7732.365 0.069925055 0.03212669 2.336517 0.047960095
7730.319 0.04599152 0.023767313 2.4041696 0.048421107
7728.273 -0.39213625 -0.2357952 2.6919088 0.048690204
7726.2266 0.15365666 0.10686422 3.048894 0.0548303
7724.1807 0.35692024 0.20977552 3.5119433 0.059521135
7722.135 0.10196958 0.046083186 3.8123765 0.06047897
7720.0884 -1.1236104 -0.64241326 4.7554584 0.062660106
7718.0425 -0.9561144 -0.54836524 6.470193 0.07422437
7715.996 1.4144175 0.7988619 8.270737 0.09218961
7713.95 -0.7663259 -0.426193 11.046104 0.09938505
7711.904 1.1404632 0.66392916 12.500794 0.11058649
7709.858 2.121966 1.208529 13.013786 0.11498241
7707.812 0.7784016 0.46763697 11.907498 0.10696915
7705.7656 -0.00067078636 0.039008945 9.34514 0.0934532
7703.7197 -0.31320012 -0.16666205 6.4993653 0.07651118
7701.6733 -1.1779445 -0.66566837 4.0845456 0.056818187
7699.6274 -0.86505723 -0.47919884 2.6731336 0.04576006
7697.581 -0.14178725 -0.08574754 2.210307 0.0451215
